text,uri
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

Participants

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

Participants were split into four groups:

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

e4-positive group who exercised
e4-positive group who did not exercise
e4-negative group who exercised
e4-negative group who did not exercise
The e4-positive group who did not exercise underwent significant atrophy of their hippocampus in as little as 18 months. In fact, the cerebral structure had shrunk by 3% on average. The e4 group that exercised experienced no change in their hippocampus and neither did the e4-negative groups.

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 2

**Highlight**:

In fact, in a 6-year study examining 1,600 seniors, found that vitamin D deficiency was linked to Alzheimer’s Disease.

“…those who were severely deficient in vitamin D were more than twice as likely to develop Alzheimer’s and dementia than those who had adequate levels,” writes

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 2

**Highlight**:

Alzheimer’s.net on the study (12).

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 3

**Highlight**:

In fact, a Canadian study found that being bilingual supports cognitive function and even delays the onset of dementia in patients with probable Alzheimer’s Disease by 4 years on average. For other varieties of dementia, the onset was delayed by 3 years on average.

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 4

**Highlight**:

Researchers at Duke University Medical Center in Durham, North Carolina examined 548 veterans with a  head injury and 1228 without head injury to yield these results (15).

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Citation of Organizations

**Question:**Highlight each organization cited:

**Answer:**Cited Organization 1

**Highlight**:

According to the Alzheimer’s Society recommends drinking no more than 14 units of alcohol spread over 3 days a week. To put it in perspective, 125ml of wine is roughly 1.5 units while 1 pint of beer or cider is 2-2.5 units (17).

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Citation of Organizations

**Question:**Highlight each organization cited:

**Answer:**Cited Organization 2

**Highlight**:

According to the Alzheimer’s Association: “Dementia is a general term for a decline in mental ability severe enough to interfere with daily life… Dementia is not a specific disease. It’s an overall term that describes a wide range of symptoms associated with a decline in memory or other thinking skills severe enough to reduce a person’s ability to perform everyday activities.” (2)

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Citation of Organizations

**Question:**Highlight each organization cited:

**Answer:**Cited Organization 3

**Highlight**:

As Web MD puts it: “While smoking has long been known to increase the risk of dying from cancer and heart disease, researchers in Finland say they’ve found strong reason to believe that smoking more than two packs of cigarettes daily from age 50 to 60 increases risk of dementia later in life.” (5)

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Confidence - Extent Claims Justified

**Question:**To what extent does their confidence in their claims seem justified?

**Answer:**Slightly justified

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Confidence - Acknowledge Uncertainty

**Question:**Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Logical Fallacies - Straw Man

**Question:**Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).

**Answer:**Sort of

**Highlight**:

Instead of putting the focus on preventing Alzheimer’s, the medical community puts emphasis on slowing the progression of the disease after onset with drugs and therapy. However, if you truly understand dementia, then you can change your lifestyle to protect your brain from cognitive decline before it happens.

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Logical Fallacies - False Dilemma

**Question:**Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Logical Fallacies - Slippery Slope

**Question:**Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

Preventing Alzheimer’s is straightforward, you just have to put in the work!

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

Alzheimer’s is the 6th leading cause of death in the United States. It actually kills more people than breast cancer and prostate cancer combined (1).

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**Yes

**Highlight**:

Preventing Alzheimer’s & Dementia Naturally

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**Yes

**Highlight**:

9 Natural Tricks

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**Yes

**Highlight**:

there are many natural herbs

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**Sort of

**Highlight**:

Treat it right and you’ll have plenty of years of memories and experiences ahead of you.

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**Sort of

**Highlight**:

Alzheimer’s is the 6th leading cause of death in the United States. It actually kills more people than breast cancer and prostate cancer combined (1).

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**Sort of

**Highlight**:

Preventing Alzheimer’s is straightforward, you just have to put in the work!

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Tone - Exaggerated Claims

**Question:**Does the author exaggerate any claims? If so, highlight the relevant section(s).

**Answer:**Sort of

**Highlight**:

This vitamin is crucial for mental health and cognitive function.

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

Humans are social creatures, so spending too much time in isolation wears down your brain. In fact, being social is one of the easiest and most important steps towards preventing Alzheimer’s disease.

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

smoking more than two packs of cigarettes daily from age 50 to 60 increases risk of dementia later in life.” (5)

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

The e4-positive group who did not exercise underwent significant atrophy of their hippocampus in as little as 18 months. In fact, the cerebral structure had shrunk by 3% on average. The e4 group that exercised experienced no change in their hippocampus and neither did the e4-negative groups.

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

Half of these participants carried the carried the e4 gene, which substantially increased their risk of developing the disease (9).

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

Also, raised homocysteine levels actually initiate cognitive impairment and poor brain performance, increase your risk of dementia, and boost brain shrinkage (10).

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

This vitamin is crucial for mental health and cognitive function.

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

It also has to create new neuropathways to connect new and existing information (13).

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

Some head injuries can actually increase your risk of developing dementia later in life,

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Inference - Type of Claims

**Question:**Is a general or singular causal claim made? Highlight the section(s) that supports your answer.

**Answer:**General Causal Claim

**Highlight**:

Your risk of Alzheimer’s disease and vascular dementia also go up with excessive drinking (16).

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**Question:**What evidence is given for the primary claim? Select all that apply.

**Answer:**An experimental study was conducted (natural experiments OK)

**Highlight**:

In one study, researchers at the Cleveland Clinic in Ohio recruited almost 100 older men and women, aged 65 to 89, some of whom had a family history of Alzheimer’s disease. Half of these participants carried the carried the e4 gene, which substantially increased their risk of developing the disease (9).

Participants were split into four groups:

e4-positive group who exercised
e4-positive group who did not exercise
e4-negative group who exercised
e4-negative group who did not exercise
The e4-positive group who did not exercise underwent significant atrophy of their hippocampus in as little as 18 months. In fact, the cerebral structure had shrunk by 3% on average. The e4 group that exercised experienced no change in their hippocampus and neither did the e4-negative groups.

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**CredCo Indicator:**Inference - Convincing Evidence

**Question:**How convincing do you find the evidence given for the primary claim?

**Answer:**Slightly Convincing

**Annotator:**PE-2018-02

",https://dailyhealthpost.com/preventing-alzheimers/
"**Question:**Rate your impression of the credibility of this article

**Answer:**Very low credibility

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Title Representativeness

**Question:**Question: Does the title of the article accurately reflect the content of the article?

**Answer:**Somewhat Representative

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Clickbait Title

**Question:**Is the headline clickbaity?

**Answer:**Very much clickbaity

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Listicle (“6 Tips on …”)

**Highlight**:

Six Pharmaceutical Drugs That Immediately Destroy Your Health

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Cliffhanger to a story (“You Won’t Believe What Happens Next”, “Man Divorces His Wife After Overhearing This Conversation”)

**Highlight**:

Some pharmaceutical medicines can cause you immediate physiological damage, keep reading to find out which ones!

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Provoking emotions, such as shock or surprise (“...Shocking Result”, “...Leave You in Tears”)

**Highlight**:

Destroy Your Health

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)

**Highlight**:

Drugs That Immediately Destroy Your Health

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Clickbait Title

**Question:**What clickbait techniques does this headline employ (select all that apply)?

**Answer:**Inducing fear (“Is Your Boyfriend Cheating on You?”)

**Highlight**:

Destroy Your Health

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Single Study Article

**Question:**Is this article primarily about a single scientific study?

**Answer:**No

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**Question:**Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.

**Answer:**Organizations

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**Question:**Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.

**Answer:**Studies

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 1

**Highlight**:

The number of Americans who take medication increased 10% since the early 1990s.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Citation of Studies

**Question:**Highlight each scientific study cited:

**Answer:**Scientific Study 2

**Highlight**:

Many Americans don’t even know that the success rate of chemo is only 2.3% and failing to overcome cancer sits at 97.7% on average.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Citation of Organizations

**Question:**Highlight each organization cited:

**Answer:**Cited Organization 1

**Highlight**:

FDA

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Citation of Organizations

**Question:**Highlight each organization cited:

**Answer:**Cited Organization 2

**Highlight**:

CDC

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Confidence - Extent Claims Justified

**Question:**To what extent does their confidence in their claims seem justified?

**Answer:**Not at all justified

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Confidence - Acknowledge Uncertainty

**Question:**Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Straw Man

**Question:**Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

If you feel caught up in the pharmaceutical drug web, then you should ask yourself if taking a pill to mask symptoms based on bad lifestyle choices is the right way to go.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Straw Man

**Question:**Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

But for some reason, people ignore the extensive list of side effects that every medicine and vaccine contain. People focus more on rapid relief from their symptoms, rather treatment or even prevention.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - False Dilemma

**Question:**Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

What’s the point in treating seizures with a drug that damages a vital organ?

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Slippery Slope

**Question:**Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).

**Answer:**No

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

Injecting mercury into your muscle tissue will send a widespread shock through your body, which causes a severe, instant hyper-immune reply from the central nervous system.

Mercury toxicity has been known to cause digestive imbalances, oral health problems, ADD, memory loss, respiratory problems, depression, and cardiovascular diseases. Most of the flu shot “victims” ended up having ear infections, pneumonia, and bronchiolitis only just a couple of days after getting the influenza injection.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

Many people don’t know about the dangers of taking prescription medications. The truth is they can cause short and long-term health problems.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

Also, consuming pharmaceutical drugs will not cure your illness. Instead, many of them will likely cause more long-term harm, than good.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

Over 150 million citizens in the U.S. are consuming medications that are tests or even unproven products. This is alarming since taking so much medication can cause many health-threatening problems in the human body.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

Some pharmaceutical medicines can cause you immediate physiological damage, keep reading to find out which ones!

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

Six Pharmaceutical Drugs That Immediately Destroy Your Health

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

Blood thinners are not, in many cases, life savers. The new “anticoagulants” drugs bring a deadly side effect with them. Simple cuts such as a minor internal injury can be fatal because it’s next to impossible to stop the bleeding. And blood thinners can drain critical nutrients from your body daily.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

What happens with chemo is that it turns the body more acid and because of that, more cancer cells can thrive. It could kill the ones the patients already have, but it sets the right environment for other cancer cells to multiply.

Chemotherapy kills good gut bacteria and lowers human immunity. Doing so, the person loses their ability to fight cancer and even other diseases. A good analogy to explain how chemotherapy works is to imagine that you are in a swimming pool, and someone dumps a ton of toxic pesticide next to you just to kill a few bugs in the water.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

The RotaTeq vaccine created by Dr. Paul Offit contains two strains of a deadly pig virus called circovirus, and there is no real reason to treat infant diarrhea with the same deadly virus that kills thousands of pigs in China. If you think this is not true, check the Merck vaccine ingredient insert sheet for yourself.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

Fooling the central nervous system to relax leads to many side effects.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

dangerous

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

All benzodiazepines medications are addictive. The most popular benzodiazepines prescribed for anxiety are Valium, Xanax, Ativan, and Klonopin. The possible side effects include irritability, aggression, impulsive behavior, and agitation. FDA noted that these drugs could worsen depression. Hallucinations and increase suicidal thoughts are some of the vast lists of side effects of benzodiazepines. If you combine benzodiazepines with anti-depressant SSRIs ( Prozac and Zoloft), it can increase the toxicity of benzos.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

The pharmaceutical medications used to treat seizures can cause damage to the liver almost instantly. However, the damage these drugs do to your liver might not show until weeks or months later. But that doesn’t mean that the damage didn’t begin immediately. What’s the point in treating seizures with a drug that damages a vital organ?

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Appeal to Fear

**Question:**Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?

**Answer:**Yes

**Highlight**:

Especially with the extensive list of side effects that come with almost all medicines and vaccines these days.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**Yes

**Highlight**:

Take the time to ask a naturopathic physician about CBD oil and its benefits to reduce epileptic seizures.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Logical Fallacies - Naturalistic

**Question:**Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?

**Answer:**Yes

**Highlight**:

At the moment, doctors in America are not authorized to prescribe or talk about resveratrol because this remedy is a natural remedy for blood clots. If you need some blood thinners, ask a naturopathic doctor and get a natural one.

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
"**CredCo Indicator:**Tone - Emotionally Charged

**Question:**Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).

**Answer:**Yes

**Highlight**:

alarming

**Annotator:**PE-2018-02

",http://ewao.com/2017/09/16/six-pharmaceutical-medicines-that-instantly-make-your-health-worse/
